State,City,%medianIncome,%highSchoolAbove25,%belowPoverty,%White,%Black,%NativeAmerican,%Asian,%Hispanic,ID
TN,Linden town,20125,73.9,36.6,90.9,6.3,0.4,0,1.8,CS22703
TN,Livingston town,29978,74.1,30.2,96.9,0.9,0.2,0.2,1.6,CS22704
TN,Lobelville city,31136,77.3,23.7,96.4,0.2,1.1,0.1,2.5,CS22705
TN,Lone Oak CDP,48949,74.8,14.1,98.8,0,0.2,0.2,0.8,CS22706
TN,Lookout Mountain town,121319,99.6,3.5,96.7,1.2,0.1,0.9,0.7,CS22707
TN,Loretto city,40793,84.4,12.8,96.3,0.2,0.4,0.4,1.8,CS22708
TN,Loudon town,31542,71.2,27.7,83.2,2.9,0.2,1.2,16.1,CS22709
TN,Louisville city,55043,88.4,13.5,95.7,1.8,0.2,0.5,1.9,CS22710
TN,Luttrell town,33333,67.5,30,97,0.2,0.3,0,1,CS22711
TN,Lyles CDP,17841,82.6,20.7,93.6,3.1,0.5,0.4,1.4,CS22712
TN,"Lynchburg, Moore County metropolitan government",49427,87.2,10.8,95.4,2.3,0.3,0.4,1.1,CS22713
TN,Lynnville town,34722,77.5,13.5,91.6,8,0,0,1.4,CS22714
TN,McEwen city,41550,81.2,18.1,98.2,0.1,0.3,0.2,0.7,CS22715
TN,McKenzie city,30260,77.6,29.3,80.3,15.7,0.3,0.3,3.3,CS22716
TN,McLemoresville town,41250,85.3,26.8,88.9,9.4,0,0.3,0,CS22717
TN,McMinnville city,28971,75.6,29.4,84.7,4.3,0.4,0.9,12,CS22718
TN,Madisonville city,25000,78.8,40.6,92.4,3.5,0.2,0.5,3.3,CS22719
TN,Manchester city,42574,82.5,21.9,90.4,3.4,0.2,1.1,7,CS22720
TN,Martin city,31126,90.2,30.8,77.6,16.9,0.2,2.9,2.2,CS22721
TN,Maryville city,54219,89.7,13,92,3.2,0.3,1.5,3.2,CS22722
TN,Mascot CDP,36918,83.6,18.6,93.9,3.2,0.1,0.1,1.7,CS22723
TN,Mason town,31696,70.3,27.5,28.5,63.1,0.1,0.2,8.9,CS22724
TN,Maury City town,27159,74,37.1,65.4,25.7,0,0.1,10.1,CS22725
TN,Maynardville city,25179,73.4,29.6,97.7,0.1,0.4,0.2,1.9,CS22726
TN,Medina city,64818,92.7,7.5,91.5,5.1,0.1,0.3,3,CS22727
TN,Medon city,41000,77.5,6.8,93.8,5.1,1.1,0,0.6,CS22728
TN,Memphis city,36445,83.7,27.6,29.4,63.3,0.2,1.6,6.5,CS22729
TN,Michie town,24083,72.4,27.6,98.8,0.2,0.2,0.3,0.5,CS22730
TN,Middleton city,38365,90.7,18.5,79.9,17.1,0.4,0.7,1.3,CS22731
TN,Middle Valley CDP,59122,88.6,6.4,93.9,2.2,0.3,2,1.7,CS22732
TN,Midtown CDP,40875,78.5,24.9,94.6,3.6,0.5,0.5,0.9,CS22733
TN,Milan city,33890,86.3,25.8,73.5,22.8,0.3,0.4,2.5,CS22734
TN,Milledgeville town,25000,71.7,22.1,93.6,2.6,1.1,0.4,2.3,CS22735
TN,Millersville city,58803,88.5,6.8,90.9,4,0.3,0.8,5,CS22736
TN,Millington city,48822,88.6,19.5,65.2,25.6,0.6,2.4,5.9,CS22737
TN,Minor Hill city,34479,81.1,14.4,96.8,1.7,0,0.2,1.1,CS22738
TN,Mitchellville city,36250,70.9,13.7,97.9,1.6,0,0,3.2,CS22739
TN,Monteagle town,39567,83.9,27,94.5,2.3,0.4,1.4,0.3,CS22740
TN,Monterey town,24631,73.6,33.4,83,0.4,1,0.5,24.8,CS22741
TN,Mooresburg CDP,36875,80.8,6.9,98.5,0.3,0.6,0,0.2,CS22742
TN,Morrison town,28594,68.4,40.3,77.7,5.8,0,0,16.9,CS22743
TN,Morristown city,30846,77,28.9,77.2,6.7,0.5,0.9,19.7,CS22744
TN,Moscow city,33611,76.2,30.2,42.1,56.5,0,0,3.2,CS22745
TN,Mosheim town,35097,76.9,18.6,96.7,0.7,0,0.2,1.7,CS22746
TN,Mountain City town,25905,78.5,29.9,96.8,1,0.2,0.2,2.2,CS22747
TN,Mount Carmel town,47500,85,13.1,97.8,0.6,0.1,0.3,1.3,CS22748
TN,Mount Juliet city,75973,93.8,8.4,86.9,6.7,0.4,2.5,3.3,CS22749
TN,Mount Pleasant city,34963,81.2,25.7,75.7,20.7,0.4,0.2,2,CS22750
TN,Mowbray Mountain CDP,46833,78,21.9,99.4,0,0.2,0.1,0.6,CS22751
TN,Munford city,63542,93,9.2,87.9,7.2,0.6,1.5,3,CS22752
TN,Murfreesboro city,51094,91.8,16.2,75.6,15.2,0.3,3.4,5.9,CS22753
TN,Nashville-Davidson metropolitan government (balance),47621,87.1,18.6,60.5,28.4,0.3,3.1,10,CS22754
TN,Newbern town,36273,82.1,19.1,82.1,12.7,0.2,0.3,5,CS22755
TN,New Deal CDP,47763,76.8,13.6,99.7,0,0,0,1.1,CS22756
TN,New Hope city,44453,80,28.6,97.1,0.8,0.3,0.5,0.4,CS22757
TN,New Johnsonville city,49871,88.4,12.5,95.3,0.9,0.8,0.1,2.6,CS22758
TN,New Market town,49018,80.3,19.4,92.7,3.5,0,0.1,3.7,CS22759
TN,Newport city,21288,78.4,40.7,91.6,4.7,0.6,0.2,2.2,CS22760
TN,New Tazewell town,20888,71.1,41.2,96,1.2,0.2,0.4,1.3,CS22761
TN,New Union CDP,68913,92.3,1.9,95.2,1.7,0.8,0.8,1.5,CS22762
TN,Niota city,29844,79.7,20,94.3,1.9,0.3,1.1,1.7,CS22763
TN,Nolensville town,108859,97,4.8,85.5,5.3,0.2,6.3,2.8,CS22764
TN,Normandy town,34583,73.8,6.3,96.5,0,1.4,0,0.7,CS22765
TN,Norris city,55938,93.3,6.9,97.7,0.2,0.3,0.4,0.4,CS22766
TN,Oakdale town,37500,81.5,19.4,95.3,0,0.5,0.9,1.4,CS22767
TN,Oak Grove CDP (Sumner County),63750,89.1,0,98.7,1.3,0,0,1.7,CS22768
TN,Oak Grove CDP (Washington County),40694,89.8,22.1,96.1,1.2,0.4,0.5,1.6,CS22769
TN,Oak Hill city,136708,98.3,0.6,95.9,1.4,0,1.7,1,CS22770
TN,Oakland town,68967,94.3,6.4,83.2,13.6,0.2,1,2.2,CS22771
TN,Oak Ridge city,49100,91.9,16.9,83.9,8.1,0.4,2.5,4.6,CS22772
TN,Obion town,38242,80.7,20.3,92.7,4.9,0.2,0.1,2.4,CS22773
TN,Oliver Springs town,37961,85.3,35.1,94.8,2.6,0.1,0.4,0.5,CS22774
TN,Olivet CDP,43245,84.1,1.9,96,1.5,0.1,0.2,2.1,CS22775
TN,Oneida town,29786,84.3,29.9,97.7,0,0.1,0.2,0.9,CS22776
TN,Ooltewah CDP,31513,90.8,26.6,90.1,3.2,0,1.3,8.9,CS22777
TN,Orlinda city,52991,84.9,13.8,90.1,5.2,0.2,0.5,3.4,CS22778
TN,Orme town,46250,73.5,8.8,94.4,2.4,0,3.2,0,CS22779
TN,Palmer town,21000,69.4,35.8,98.7,0,0.6,0,0,CS22780
TN,Paris city,30462,80.6,26.2,77,19.2,0.3,0.6,1.6,CS22781
TN,Park City CDP,41729,86.7,12.5,94.8,3.8,0.2,0.2,2.2,CS22782
TN,Parker's Crossroads city,32500,73.6,11.9,81.5,13.9,0,0.3,2.1,CS22783
TN,Parrottsville town,40875,80.5,24.7,87.1,3.8,0.4,0.8,3,CS22784
TN,Parsons city,28000,78.9,28.4,89.7,6.2,0.1,0.5,6.4,CS22785
TN,Pegram town,61094,87.1,14,95.3,2.4,0.3,0.1,1.4,CS22786
TN,Pelham CDP,49583,98.1,7.5,97.3,0.5,0.7,0,0,CS22787
TN,Petersburg town,38077,76.5,21.2,91,5.5,0.2,0,3.1,CS22788
TN,Petros CDP,30556,76.7,22.6,97.6,0,0.2,0.2,0,CS22789
TN,Philadelphia city,32788,71.1,33.4,91.9,2.6,0.6,0,7,CS22790
TN,Pigeon Forge city,32125,78.2,15.9,80.6,1.1,0.7,2.1,18.2,CS22791
TN,Pikeville city,23849,73.7,34.3,93.6,2.8,0.2,0.1,3.6,CS22792
TN,Pine Crest CDP,27799,86,28,95.1,1.6,0.2,0.3,1.6,CS22793
TN,Piperton city,91806,92.5,6.7,73.8,24.3,0.1,0.7,1.3,CS22794
TN,Pittman Center town,46875,82,9.2,96.6,0,0.2,1,2.4,CS22795
TN,Plainview city,39659,79.8,22.5,96.9,0.4,0.4,0.2,2.1,CS22796
TN,Pleasant Hill town,25417,77.3,24,97.3,1.2,0.2,0,0.9,CS22797
TN,Pleasant View city,67157,88.5,10.1,96.7,0.9,0.2,0.8,1.9,CS22798
TN,Portland city,50172,82.5,14.8,92.4,3.5,0.3,0.5,3.9,CS22799
TN,Powells Crossroads town,58750,86.3,6.4,98.5,0.2,0.2,0,0.7,CS22800
TN,Pulaski city,30574,77.8,26.7,71,24.4,0.2,0.6,2.1,CS22801
TN,Puryear city,38125,82.8,16.6,95.8,1.9,0.4,0.1,0.1,CS22802
TN,Ramer city,27917,84.8,14,90.9,7.5,0,0.6,0.9,CS22803
TN,Red Bank city,36841,90,23.2,85,7.5,0.4,1.3,6.5,CS22804
TN,Red Boiling Springs city,20694,61.9,46.1,93.3,0.6,0.5,0,6.6,CS22805
TN,Riceville CDP,36827,88.7,4.2,93,2.5,0.1,1.3,1.6,CS22806
TN,Ridgely town,28534,66.1,31.5,80.9,16.9,0.3,0.2,1.7,CS22807
TN,Ridgeside city,102500,97.6,4.1,90.8,6.4,0.3,1,1,CS22808
TN,Ridgetop city,63486,88.8,2.4,95.6,1.8,0.1,0.5,1.6,CS22809
TN,Ripley city,22808,77.5,39.2,43.6,53.7,0.2,0.4,1.6,CS22810
TN,Rives town,37188,82.4,13.8,92.6,4.6,0.3,0.3,5.2,CS22811
TN,Roan Mountain CDP,31676,71.9,31,95,4.4,0.1,0,0.9,CS22812
TN,Robbins CDP,35700,83.3,30.6,99.7,0,0,0,0.7,CS22813
TN,Rockford city,61295,88.3,2.7,96.8,0.4,0.1,0.7,1.3,CS22814
TN,Rockwood city,27539,75.1,30.7,90.5,4.6,0.8,0.3,1.9,CS22815
TN,Rogersville town,25095,80.8,26.6,94,3.6,0,0.5,1.4,CS22816
TN,Rossville town,70673,92.1,8.2,84,12.3,0.6,1.8,1.4,CS22817
TN,Rural Hill CDP,76140,98.8,3.2,95,1.6,0.6,1,1.8,CS22818
TN,Rutherford town,31917,80.5,24.4,82.5,16.1,0.1,0,1,CS22819
TN,Rutledge town,21500,76.9,32.1,95.5,1.9,0.2,0.4,3.1,CS22820
TN,St. Joseph city,39808,75,14.7,97.7,0.4,0.6,0.3,1.9,CS22821
TN,Sale Creek CDP,49750,89.1,15.3,97.1,0.6,0.3,0.3,1,CS22822
TN,Saltillo town,27500,70.5,16.4,78.2,19.5,0,0,2,CS22823
TN,Samburg town,17276,48.2,19.4,98.6,0.9,0.5,0,0,CS22824
TN,Sardis town,27102,83.3,20.9,95.3,0.3,0,0.5,5.5,CS22825
TN,Saulsbury town,11750,75.5,62.3,82.7,16,0,0,3.7,CS22826
TN,Savannah city,26502,78.1,30.7,87.2,7.9,0.5,0.6,3.2,CS22827
TN,Scotts Hill town,25125,87,32.4,98.1,0,0,0.3,1.6,CS22828
TN,Selmer town,29167,81.5,22.4,81.9,14.6,0.3,0.5,2.1,CS22829
TN,Sevierville city,34833,82.9,25.3,88.9,1.5,0.6,1.3,10.3,CS22830
TN,Sewanee CDP,73750,97.9,11.8,90.7,4.9,0.6,2.9,2.9,CS22831
TN,Seymour CDP,53772,88.7,7.5,97.2,0.7,0.2,0.6,1.7,CS22832
TN,Shackle Island CDP,115087,99.1,1.8,94.1,2.6,0.5,1.1,2,CS22833
TN,Sharon town,31719,84.2,17.6,89.2,9.2,0.2,0.1,1.1,CS22834
TN,Shelbyville city,30744,73.3,26.9,68.3,14.1,0.5,0.7,20.3,CS22835
TN,Signal Mountain town,94000,96,1.2,97.5,0.3,0.1,0.8,1.6,CS22836
TN,Silerton town,42500,87.5,8.3,90.1,8.1,0,0,0.9,CS22837
TN,Slayden town,32500,61.7,23,97.2,1.7,0,0,2.2,CS22838
TN,Smithville city,31424,75.8,36.1,87.5,2,0.2,0.2,11.7,CS22839
TN,Smyrna town,53764,88.7,13.8,75,11.2,0.6,4.4,10.7,CS22840
TN,Sneedville town,14009,71.6,58.5,97.4,0.6,0.3,0.1,0.3,CS22841
TN,Soddy-Daisy city,42861,84.2,10.7,96.9,0.7,0.4,0.3,1.6,CS22842
TN,Somerville town,29667,79.8,33.3,53.1,44.3,0.2,0.5,2,CS22843
TN,South Carthage town,39891,79.9,17.1,95.3,2.5,0.2,0.2,1.7,CS22844
TN,South Cleveland CDP,45106,81.3,15.4,92.8,3,0.3,0.4,3.9,CS22845
TN,South Fulton city,31942,83.6,26.7,79,18.6,0.2,0.2,0.8,CS22846
TN,South Pittsburg city,32725,82.7,30,80.3,16.6,0.4,0.1,1.6,CS22847
TN,Sparta city,27320,79.2,24.3,91,5.6,0.4,0.5,1.8,CS22848
TN,Spencer town,30688,77.6,22.5,97.2,1,0.2,0.2,0.6,CS22849
TN,Spring City town,25685,76.8,31.7,92.8,3.7,0.7,0.3,1.2,CS22850
TN,Springfield city,41234,79.7,19.5,65.9,23.7,0.4,0.6,15.5,CS22851
TN,Spring Hill city,78588,97.4,3.6,89.1,5.4,0.2,1.6,5.6,CS22852
TN,Spurgeon CDP,45647,91.5,20.3,95.8,1.9,0.2,0.3,1.7,CS22853
TN,Stanton town,16917,79.1,42.2,29.4,69.7,0.2,0,0.4,CS22854
TN,Stantonville town,30313,76.3,27.8,98.9,0.7,0.4,0,2.1,CS22855
TN,Summertown CDP,38720,78.9,14.1,96.4,0.6,0.9,0.1,1.3,CS22856
TN,Sunbright city,38000,90.6,25.2,98.9,0.2,0.4,0,0.7,CS22857
TN,Surgoinsville town,51357,82.9,10.9,97.7,0.5,0.1,0.3,1.4,CS22858
TN,Sweetwater city,34276,78.5,20.7,88.7,6.4,0.3,0.9,3.2,CS22859
TN,Tazewell town,26786,74.6,29.3,94.4,2.5,0.2,0.7,1.1,CS22860
TN,Telford CDP,40580,76.4,2.6,97.9,0.3,0,0,2,CS22861
TN,Tellico Plains town,25469,69.1,36.2,97.2,0.1,0.8,0.1,1,CS22862
TN,Tellico Village CDP,68771,100,3.3,98.8,0.3,0.2,0.3,0.5,CS22863
TN,Tennessee Ridge town,39811,78.3,16,98.2,0.1,0.1,0,2.3,CS22864
TN,Thompson's Station town,95096,96.9,3.3,92,5.1,0,0.8,3.1,CS22865
TN,Three Way city,71765,93.3,5.6,86.7,11.7,0.1,0.4,0.4,CS22866
TN,Tiptonville town,27690,70.2,33.1,57.4,40.2,0.2,0.2,2,CS22867
TN,Toone town,31719,84.6,32.1,63.2,34.1,0.3,0,1.6,CS22868
TN,Townsend city,42000,94.4,16.2,96,0.4,0.2,0.2,0.7,CS22869
TN,Tracy City town,23750,68.5,32.9,97.9,0.1,1,0.1,0.6,CS22870
TN,Trenton city,25729,72.7,36.3,64.5,31.4,0.8,0.2,2.7,CS22871
TN,Trezevant town,30750,76.8,26.4,84.7,12.8,0.2,0.1,2.4,CS22872
TN,Trimble town,36250,82.2,17.9,94.2,2.4,0.2,0.2,2,CS22873
TN,Troy town,35645,80.9,18.1,97.4,0.9,0.2,0,1.8,CS22874
TN,Tullahoma city,35798,87.3,19.5,88.1,7,0.2,1.2,3.1,CS22875
TN,Tusculum city,48092,82.6,12.5,89.6,5.5,0.3,1.1,3.2,CS22876
TN,Unicoi town,38678,85.6,18.8,95.1,0.4,0.2,0.4,4.6,CS22877
TN,Union City city,35698,82.3,28.1,71.1,23.7,0.2,0.4,5.2,CS22878
TN,Unionville CDP,34250,72.2,13,96.3,2.7,0.1,0.1,2.2,CS22879
TN,Vanleer town,35000,63.6,22.8,99.5,0,0,0,0.5,CS22880
TN,Viola town,22250,78,41.1,89.3,6.1,0,0,7.6,CS22881
TN,Vonore town,38542,83.2,14.9,96.4,1.1,0.5,0.3,2,CS22882
TN,Walden town,83333,94.2,7.4,97.6,0.5,0.1,0.8,2.1,CS22883
TN,Walland CDP,47500,93.4,7.5,98.8,0,0.8,0.4,3.5,CS22884
TN,Walnut Grove CDP (Sumner County),43036,87.8,20,97.6,1.3,0.5,0.1,2.1,CS22885
TN,Walnut Hill CDP,36923,80.9,15.7,98.2,0.6,0.3,0.1,0.8,CS22886
TN,Walterhill CDP,72969,80.2,0,89.8,6.2,0,0.2,4.5,CS22887
TN,Wartburg city,25417,73.9,31.2,96.6,0.8,0.1,0.1,1.1,CS22888
TN,Wartrace town,38750,84.3,21.1,86.6,7.1,1.1,0.9,3.7,CS22889
TN,Watauga city,43125,80.2,18.9,93.7,1.5,0.7,0.2,1.3,CS22890
TN,Watertown city,35987,84.5,14.5,91.1,5.7,0.3,0.1,2.9,CS22891
TN,Waverly city,42674,91.1,12.3,89.3,7.9,0.3,0.3,2.2,CS22892
TN,Waynesboro city,24000,82.3,24.8,96.8,1.6,0.4,0,1.2,CS22893
TN,Westmoreland town,37813,80.6,18.3,97.4,0.3,0.4,0.2,1.2,CS22894
TN,White Bluff town,44758,83.7,18,96.7,0.2,0.6,0.4,2.3,CS22895
TN,White House city,67763,93.3,4.3,94.9,1.7,0.2,0.8,2.8,CS22896
TN,White Pine town,31285,72.7,20.1,91.3,1.2,0.5,0.2,8.7,CS22897
TN,Whiteville town,21667,66,45.4,38.9,60.2,0.2,0.1,1.4,CS22898
TN,Whitwell city,24583,64.9,30.8,96.6,0.8,0.4,0.1,2.1,CS22899
TN,Wildwood CDP,56250,90.9,10.3,96.7,0.3,0.1,0.5,2.3,CS22900
TN,Wildwood Lake CDP,31310,69.2,19.6,96.3,0.9,0.3,0,2.6,CS22901
TN,Williston city,47708,84,18.9,63.3,34.9,0.3,1,1.3,CS22902
TN,Winchester city,39500,82.2,19.9,83.3,11.2,0.4,1.3,3.5,CS22903
TN,Winfield town,23466,69.9,33.2,97.8,0.2,0.4,0.1,0.2,CS22904
TN,Woodbury town,27061,78.6,34.5,94.9,3,0.1,0.2,1.9,CS22905
TN,Woodland Mills city,49688,92.8,8.6,89.7,6.6,0,0,3.7,CS22906
TN,Yorkville city,54063,89.6,15.2,96.9,0.3,1,0,0.3,CS22907
TX,Abbott city,65000,92.4,9.7,96.1,2,1.1,0.3,6.5,CS22908
TX,Abernathy city,45000,74.3,17.7,79.9,2.5,0.7,0.1,47.7,CS22909
TX,Abilene city,43189,83.5,19.1,75.5,9.6,0.7,1.7,24.5,CS22910
TX,Abram CDP,22379,35,44.7,99.3,0.1,0,0,99.3,CS22911
TX,Ackerly city,26500,38.3,20.9,84.5,0,1.8,0,49.1,CS22912
TX,Addison town,67695,94,10,67.7,11.8,0.4,7.4,25.2,CS22913
TX,Adrian city,42500,74.3,18,90.4,2.4,0,3,9.6,CS22914
TX,Agua Dulce CDP,27614,49.6,55.1,81.9,0.1,0.2,0,99.2,CS22915
TX,Agua Dulce city,43958,78.1,19.7,84.2,1.5,0.1,0.6,74.9,CS22916
TX,Airport Heights CDP,39000,52.8,33.3,99.4,0,0,0,99.4,CS22917
TX,Airport Road Addition CDP,77667,100,37.8,77.4,0,0,0,88.2,CS22918
TX,Alamo city,36079,62.8,30.5,87,0.5,0.3,0.1,84.6,CS22919
TX,Alamo Heights city,121086,97.9,5.3,94.4,0.7,0.4,1.4,16.3,CS22920
TX,Alba town,31477,83.2,43.4,91.5,0.4,2,0,7.3,CS22921
TX,Albany city,50735,88,18.3,93.3,0.4,0.7,0.1,10.5,CS22922
TX,Aldine CDP,33241,46.9,38.9,58.7,2.9,1,2,82.1,CS22923
TX,Aledo city,89934,93.6,3.9,95.4,0.1,0.6,1,8.5,CS22924
TX,Alice city,40835,73.7,25.1,86.7,0.8,0.7,0.6,85.1,CS22925
TX,Allen city,103051,95.6,5.5,72,8.4,0.5,12.9,11.2,CS22926
TX,Alma town,51776,62.3,5.8,83.1,0,0,0,22.7,CS22927
TX,Alpine city,35941,86.4,13.7,85.4,1.4,1.2,0.8,51.2,CS22928
TX,Alto town,17670,83.1,45.6,62.7,24.7,0,0.1,20.9,CS22929
TX,Alto Bonito Heights CDP,17656,0,31.9,87.1,0,0,0,100,CS22930
TX,Alton city,27726,54.8,42.7,97,0.2,0.1,0.1,93.6,CS22931
TX,Alvarado city,41466,75.6,16.2,83.2,5.5,0.4,0.5,20.1,CS22932
TX,Alvin city,46261,83,16.6,79.4,3.1,0.6,0.9,36.2,CS22933
TX,Alvord town,51042,90.6,13.2,92.4,0.9,0.8,0.3,9.2,CS22934
TX,Amarillo city,47735,83.4,17,77,6.6,0.8,3.2,28.8,CS22935
TX,Amaya CDP,32955,76.2,20,96.8,0,0,0,100,CS22936
TX,Ames city,33000,89.7,34.7,9.9,83.6,0.2,0.1,3.8,CS22937
TX,Amherst city,44904,72.9,23.8,68.4,4.7,3.2,0,48.4,CS22938
TX,Anahuac city,44940,81.9,26.1,66.4,14.4,0.3,0.6,25.5,CS22939
TX,Anderson city,44219,83,19.8,62.2,34.2,0.9,0,3.2,CS22940
TX,Andrews city,71182,75.3,13.5,78.9,1.9,0.9,0.7,50.2,CS22941
TX,Angleton city,52890,79.9,13,71.7,12.4,0.6,1.1,30.5,CS22942
TX,Angus city,34792,72.8,37.4,81.4,6.5,1.2,0.7,14.5,CS22943
TX,Anna city,69663,88,12.6,78.4,7.7,1.1,0.8,20.9,CS22944
TX,Annetta town,120179,95.5,6.7,96.3,0.2,0.9,0.5,3.3,CS22945
TX,Annetta North town,105714,93.9,4.3,95.9,0,0.6,0.8,6.2,CS22946
TX,Annetta South town,112917,99.5,6,97.1,1.5,0.2,0.2,3,CS22947
TX,Annona town,27188,69.5,37.9,39,28.6,0.6,0,39.7,CS22948
TX,Anson city,43917,77.9,19.8,78.6,2.9,0.5,0.5,36.9,CS22949
TX,Anthony town,33341,78.2,26.6,72,9.2,2.3,0.9,69.4,CS22950
TX,Anton city,41875,67.6,22.8,77.3,3.2,0.6,0.1,47.7,CS22951
TX,Appleby city,58750,93.3,9.1,92.6,2.7,1.3,1.3,5.9,CS22952
TX,Aquilla city,65625,71.9,24.1,92.7,0.9,5.5,0,2.8,CS22953
TX,Aransas Pass city,44353,79,18.2,84.6,3.1,0.8,1,40,CS22954
TX,Archer City city,38580,87,19.7,95.2,0.3,1.1,0.1,5.5,CS22955
TX,Arcola city,42279,63.7,24.8,36,28.5,0.2,1,62.4,CS22956
TX,Argyle city,107333,98.1,2.9,95.9,0.3,0.5,0.6,5.6,CS22957
TX,Arlington city,53326,84.7,17.5,59,18.8,0.7,6.8,27.4,CS22958
TX,Arp city,53594,85.2,15.2,91.4,4.3,0.8,0.3,6.2,CS22959
TX,Asherton city,29868,54.6,26.6,90.2,0.8,0.3,0,92.9,CS22960
TX,Aspermont town,34464,73.9,25.4,86.1,3.2,0.5,0.5,17.3,CS22961
TX,Atascocita CDP,84982,92,6.1,67.8,19.2,0.5,2.8,22.8,CS22962
TX,Athens city,37358,76.9,25.5,65.3,17.7,0.5,0.6,26.7,CS22963
TX,Atlanta city,35657,85.2,21.3,65,30.2,0.4,0.6,4.1,CS22964
TX,Aubrey city,60000,86.9,5.1,89.8,1,1.1,0.2,11.9,CS22965
TX,Aurora city,57000,85.4,18,83.7,0.6,0.8,0.2,20.5,CS22966
TX,Austin city,57689,87.5,18,68.3,8.1,0.9,6.3,35.1,CS22967
TX,Austwell city,41528,82.9,2.4,98.6,0,0,0,44.9,CS22968
TX,Avery town,24583,84.8,24.8,94.2,0.8,1.7,0.4,9.1,CS22969
TX,Avinger town,33125,83,15.3,79.5,13.1,0.9,0,7.2,CS22970
TX,Azle city,55830,85.9,9.1,92.7,0.7,0.9,0.7,8.2,CS22971
TX,Bacliff CDP,37182,73.4,30.1,74.3,3.5,0.8,2.8,37.1,CS22972
TX,Bailey city,46250,74.1,16.7,93.4,0.3,0,1,8,CS22973
TX,Bailey's Prairie village,102917,84.7,9.1,81.4,12.1,0.6,0.3,14.3,CS22974
TX,Baird city,40991,86.2,18.2,92.2,0.3,0.9,0.5,12.2,CS22975
TX,Balch Springs city,40230,64,25,50.7,24.3,1.4,0.9,45.8,CS22976
TX,Balcones Heights city,30208,82.2,23.3,73.3,7.1,1.4,1,74.5,CS22977
TX,Ballinger city,34817,78.7,31,83.2,2.4,0.8,0.3,34.4,CS22978
TX,Balmorhea city,38750,70.2,11.1,84.6,1.9,0.6,1,83.7,CS22979
TX,B and E CDP,26042,26,50.3,93.8,0,0,0,98.1,CS22980
TX,Bandera city,41992,85,10.6,93.9,0.8,0.6,0.8,18.8,CS22981
TX,Bangs city,37361,79.3,13.9,84.8,4.1,0.9,0.1,16.8,CS22982
TX,Banquete CDP,36790,71.1,17.1,91.5,0,0.8,0,92.7,CS22983
TX,Bardwell city,32167,52.4,19.6,56.9,15.4,0.9,0,53.2,CS22984
TX,Barrett CDP,31442,82.2,32,12.2,77.4,0.4,0,14.8,CS22985
TX,Barry city,36250,87.5,14.2,80.2,4.1,0.4,0,19.4,CS22986
TX,Barstow city,27708,55.4,30.1,66.8,0.9,0,0.6,78.5,CS22987
TX,Bartlett city,36065,67.5,15.3,59,12.9,0.2,0.6,48.9,CS22988
TX,Barton Creek CDP,168063,98.7,2.9,91,1.4,0.4,4.3,6.4,CS22989
TX,Bartonville town,113393,92.4,2.5,95.4,0.3,0.3,0.4,10.3,CS22990
TX,Bastrop city,48071,83.1,10.2,75.4,12.4,0.8,1.3,24.3,CS22991
TX,Batesville CDP,10307,39.9,47.3,85.2,0.3,0.2,0,95.3,CS22992
TX,Bay City city,39111,76.7,25.8,64.7,16,0.7,0.8,43.4,CS22993
TX,Bayou Vista city,76071,94.5,5.5,96.2,0.7,0.3,0.8,6.7,CS22994
TX,Bayside town,59167,87.1,24.7,89.2,0.6,1.5,1.2,27.7,CS22995
TX,Baytown city,48103,75.5,19.6,62.9,15.5,0.6,1.5,43.4,CS22996
TX,Bayview town,76458,92.1,8.5,95.6,0,1.3,0.5,46,CS22997
TX,Beach City city,68950,89.2,9.2,92.3,2,0.2,0.6,8.6,CS22998
TX,Bear Creek village,101875,96.6,2.5,94,0,0.3,1.8,4.7,CS22999
TX,Beasley city,46307,78.2,18,67.7,7,0,0.3,52.1,CS23000
TX,Beaumont city,40992,84.9,21.8,39.8,47.3,0.6,3.3,13.4,CS23001
TX,Beckville city,37917,77.1,26.3,64.5,23.8,0.5,0.1,13.8,CS23002
TX,Bedford city,61961,94.8,6.8,81.1,7,0.6,4.4,12.5,CS23003
TX,Bedias city,35750,83.9,21.3,77.2,13.3,0.9,0.2,10.6,CS23004
TX,Bee Cave city,121708,98.9,2.7,87.5,1.3,0.4,5.5,10.4,CS23005
TX,Beeville city,38750,76,24.5,79.1,2.7,0.7,0.9,71.9,CS23006
TX,Bellaire city,175369,97.8,1.5,80,1.6,0.2,14.1,9.5,CS23007
TX,Bellevue city,35833,81,10.7,97.2,0.6,0.8,0,1.9,CS23008
TX,Bellmead city,34358,64.7,29.7,56.5,17.5,1,0.7,37.8,CS23009
TX,Bells town,55260,86.2,13.9,93.3,0.9,2.4,0.1,3,CS23010
TX,Bellville city,50577,87.6,6.7,78.4,10.2,1.2,0.6,21.2,CS23011
TX,Belton city,51033,81.5,16.1,74.5,8.1,0.9,1.6,29.1,CS23012
TX,Benavides city,32038,75.7,22.3,87.9,0.1,0.1,0.1,91.4,CS23013
TX,Benbrook city,64786,93.7,7,86.8,5.3,0.6,1.9,11.2,CS23014
TX,Benjamin city,35000,84,27.6,93.4,1.2,0,0,20.9,CS23015
TX,Berryville town,40272,83.8,21.1,91.2,3.7,1.6,0.8,3.4,CS23016
